customer_id,Cluster
CUST0003380,3
CUST0003382,3
CUST0003390,3
CUST0003412,3
CUST0003421,3
CUST0003435,3
CUST0003453,3
CUST0003455,3
CUST0003461,3
CUST0003475,3
CUST0003487,3
CUST0003492,3
CUST0003498,3
CUST0003509,3
CUST0003521,3
CUST0003533,3
CUST0003534,3
CUST0003553,3
CUST0003558,3
CUST0003563,3
CUST0003564,3
CUST0003569,3
CUST0003572,3
CUST0003577,3
CUST0003593,3
CUST0003597,3
CUST0003602,3
CUST0003606,3
CUST0003612,3
CUST0003635,3
CUST0003641,3
CUST0003642,3
CUST0003644,3
CUST0003648,3
CUST0003654,3
CUST0003655,3
CUST0003665,3
CUST0003670,3
CUST0003691,3
CUST0003693,3
CUST0003697,3
CUST0003698,3
CUST0003713,3
CUST0003726,3
CUST0003737,3
CUST0003739,3
CUST0003750,3
CUST0003751,3
CUST0003757,3
CUST0003763,3
CUST0003766,3
CUST0003802,3
CUST0003810,3
CUST0003819,3
CUST0003822,3
CUST0003826,3
CUST0003829,3
CUST0003830,3
CUST0003831,3
CUST0003852,3
CUST0003859,3
CUST0003880,3
CUST0003881,3
CUST0003892,3
CUST0003894,3
CUST0003899,3
CUST0003903,3
CUST0003926,3
CUST0003948,3
CUST0003956,3
CUST0003958,3
CUST0003977,3
CUST0003982,3
CUST0003988,3
CUST0003998,3
